SampleID,PBlueEye,PIntermediateEye,PBrownEye,Full_AUC_BlueEye,Full_AUC_IntermediateEye,Full_AUC_BrownEye,Numb_missingSNPs_Eye,Name_missingSNPs_Eye,AUC_Loss_BlueEye,AUC_Loss_IntermediateEye,AUC_Loss_BrownEye,PBlondHair,PBrownHair,PRedHair,PBlackHair,Full_AUC_BlondHair,Full_AUC_BrownHair,Full_AUC_RedHair,Full_AUC_BlackHair,Numb_missingSNPs_Hair,Name_missingSNPs_Hair,AUC_Loss_BlondHair,AUC_Loss_BrownHair,AUC_Loss_RedHair,AUC_Loss_BlackHair,PLightHair,PDarkHair,Full_AUC_HairShade,Numb_missingSNPs_HairShade,Name_missingSNPs_HairShade,AUC_Loss_HairShade
HG00583,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.101424672701088,0.443736963273451,0.000613377533546824,0.454224986491914,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.363166333254944,0.636833666745056,0.905443611371445,0,,0
HG00584,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00589,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00590,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0795191322187023,0.529147566569412,0.00107164999092816,0.390261651220957,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.15551451683473,0.84448548316527,0.905443611371445,0,,0
HG00592,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.119109539289892,0.61389631436958,0.00108536136239403,0.265908784978134,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.285496672747696,0.714503327252304,0.905443611371445,0,,0
HG00593,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.135568015496276,0.619499543948099,0.00178657618909563,0.24314586436653,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.351583722632334,0.648416277367666,0.905443611371445,0,,0
HG00595,0.678134420581954,0.0831982603391564,0.23866731907889,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.119109539289892,0.61389631436958,0.00108536136239403,0.265908784978134,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.285496672747696,0.714503327252304,0.905443611371445,0,,0
HG00596,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.117846165193473,0.457122626021339,0.00103070930144113,0.424000499483746,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.436254947882981,0.563745052117019,0.905443611371445,0,,0
HG00598,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.104185035577456,0.60564558335438,0.000656442462786425,0.289512938605377,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.227474032410076,0.772525967589924,0.905443611371445,0,,0
HG00599,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0946343971877738,0.640130401579021,0.00109622604612009,0.264138975187085,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.221583579842802,0.778416420157198,0.905443611371445,0,,0
HG00607,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00608,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00610,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00611,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.117846165193473,0.457122626021339,0.00103070930144113,0.424000499483746,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.436254947882981,0.563745052117019,0.905443611371445,0,,0
HG00613,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.106081823362297,0.554902510021649,0.00299016593503091,0.336025500681023,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.253232859351103,0.746767140648897,0.905443611371445,0,,0
HG00614,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.117846165193473,0.457122626021339,0.00103070930144113,0.424000499483746,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.436254947882981,0.563745052117019,0.905443611371445,0,,0
HG00619,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.132600481675633,0.528505927797431,0.00294019497550272,0.335953395551433,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.322492780219385,0.677507219780615,0.905443611371445,0,,0
HG00620,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0896663476272777,0.342162555521603,0.00091238987369164,0.567258706977428,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.333610099656922,0.666389900343078,0.905443611371445,0,,0
HG00622,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00623,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00625,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00626,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0865696780167052,0.569898793707435,0.000395554755226047,0.343135973520634,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.316371473044474,0.683628526955526,0.905443611371445,0,,0
HG00628,0.678134420581954,0.0831982603391564,0.23866731907889,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00629,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00631,0.678134420581954,0.0831982603391564,0.23866731907889,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00632,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.117846165193473,0.457122626021339,0.00103070930144113,0.424000499483746,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.436254947882981,0.563745052117019,0.905443611371445,0,,0
HG00634,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00637,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.584912668579817,0.363333755110189,0.00271141065432263,0.049042165655672,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.904531537989278,0.0954684620107218,0.905443611371445,0,,0
HG00638,0.925846707834869,0.0570714663918109,0.0170818257733202,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.280379611499994,0.631231836438435,0.00589876722524321,0.082489784836328,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.803812321311524,0.196187678688476,0.905443611371445,0,,0
HG00640,0.875504409175685,0.0898303829253316,0.0346652078989831,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.157526420661544,0.338813768359389,0.480999129059656,0.0226606819194115,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.891317196249534,0.108682803750466,0.905443611371445,0,,0
HG00641,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.186525797970137,0.178098341638432,0.629124947035856,0.0062509133555747,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.973235566605438,0.0267644333945616,0.905443611371445,0,,0
HG00650,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.119109539289892,0.61389631436958,0.00108536136239403,0.265908784978134,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.285496672747696,0.714503327252304,0.905443611371445,0,,0
HG00651,0.678134420581954,0.0831982603391564,0.23866731907889,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00653,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00654,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00656,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0920627172357758,0.543155562175174,0.0017943270822451,0.362987393506805,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.199932513080164,0.800067486919836,0.905443611371445,0,,0
HG00657,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.119109539289892,0.61389631436958,0.00108536136239403,0.265908784978134,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.285496672747696,0.714503327252304,0.905443611371445,0,,0
HG00662,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00663,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00671,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00672,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00674,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00675,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.125008080776076,0.555948217204904,0.000649818545122858,0.318393883473898,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.468511512555946,0.531488487444054,0.905443611371445,0,,0
HG00683,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00684,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0795191322187023,0.529147566569412,0.00107164999092816,0.390261651220957,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.15551451683473,0.84448548316527,0.905443611371445,0,,0
HG00689,0.678134420581954,0.0831982603391564,0.23866731907889,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.101424672701088,0.443736963273451,0.000613377533546824,0.454224986491914,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.363166333254944,0.636833666745056,0.905443611371445,0,,0
HG00690,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.101424672701088,0.443736963273451,0.000613377533546824,0.454224986491914,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.363166333254944,0.636833666745056,0.905443611371445,0,,0
HG00692,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.104185035577456,0.60564558335438,0.000656442462786425,0.289512938605377,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.227474032410076,0.772525967589924,0.905443611371445,0,,0
HG00693,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.104185035577456,0.60564558335438,0.000656442462786425,0.289512938605377,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.227474032410076,0.772525967589924,0.905443611371445,0,,0
HG00698,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00699,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.136196735748981,0.468402530987875,0.00172275662967414,0.393677976633469,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.512221804150341,0.487778195849659,0.905443611371445,0,,0
HG00701,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.104185035577456,0.60564558335438,0.000656442462786425,0.289512938605377,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.227474032410076,0.772525967589924,0.905443611371445,0,,0
HG00704,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.099936690551343,0.506709658368542,0.00105945621225117,0.392294194867864,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.205399277793587,0.794600722206413,0.905443611371445,0,,0
HG00705,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.136196735748981,0.468402530987875,0.00172275662967414,0.393677976633469,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.512221804150341,0.487778195849659,0.905443611371445,0,,0
HG00707,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.108814468291977,0.545817715639746,0.000391114725639941,0.344976701342637,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.393793717008796,0.606206282991204,0.905443611371445,0,,0
HG00708,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.135568015496276,0.619499543948099,0.00178657618909563,0.24314586436653,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.351583722632334,0.648416277367666,0.905443611371445,0,,0
HG00717,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.104185035577456,0.60564558335438,0.000656442462786425,0.289512938605377,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.227474032410076,0.772525967589924,0.905443611371445,0,,0
HG00728,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.115415180831861,0.518838776334147,0.00176952814748588,0.363976514686506,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.259683980649663,0.740316019350337,0.905443611371445,0,,0
HG00729,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.108814468291977,0.545817715639746,0.000391114725639941,0.344976701342637,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.393793717008796,0.606206282991204,0.905443611371445,0,,0
HG00731,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0946343971877738,0.640130401579021,0.00109622604612009,0.264138975187085,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.221583579842802,0.778416420157198,0.905443611371445,0,,0
HG00732,0.925846707834869,0.0570714663918109,0.0170818257733202,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.397223464985463,0.513776524297669,0.00575750045781514,0.0832425102590525,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.847131198249847,0.152868801750153,0.905443611371445,0,,0
HG00734,0.730590210929261,0.135914101553734,0.133495687517005,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0729822526045566,0.767602091922898,0.00418368210410191,0.155231973368443,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.332196337223441,0.667803662776559,0.905443611371445,0,,0
HG00736,0.649894489438725,0.121838766044833,0.228266744516442,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.299053000751491,0.592467897385945,0.00385976977278638,0.104619332089778,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.761453233430883,0.238546766569117,0.905443611371445,0,,0
HG00737,0.911091001897925,0.0565970336881105,0.0323119644139641,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.671525744816779,0.293794999351884,0.00845756966888311,0.0262216861624537,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.971822941329464,0.0281770586705355,0.905443611371445,0,,0
HG00739,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.544970998328636,0.410673829377398,0.011091821612493,0.0332633506814728,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.945959015832631,0.0540409841673694,0.905443611371445,0,,0
HG00740,0.911091001897925,0.0565970336881105,0.0323119644139641,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.671525744816779,0.293794999351884,0.00845756966888311,0.0262216861624537,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.971822941329464,0.0281770586705355,0.905443611371445,0,,0
HG00742,0.783516489113402,0.0882481905741486,0.12823532031245,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.371434902547114,0.464059316712093,0.000900810467400334,0.163604970273393,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.83798845856342,0.16201154143658,0.905443611371445,0,,0
HG00743,0.649894489438725,0.121838766044833,0.228266744516442,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.417316484673339,0.474984125342613,0.00371076142545007,0.103988628558597,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.811936863761807,0.188063136238193,0.905443611371445,0,,0
HG00759,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0910304765991376,0.402570590180545,0.00162372168759339,0.504775211532724,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.184953849355954,0.815046150644046,0.905443611371445,0,,0
HG00766,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.108814468291977,0.545817715639746,0.000391114725639941,0.344976701342637,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.393793717008796,0.606206282991204,0.905443611371445,0,,0
HG00844,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.119109539289892,0.61389631436958,0.00108536136239403,0.265908784978134,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.285496672747696,0.714503327252304,0.905443611371445,0,,0
HG00851,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.132600481675633,0.528505927797431,0.00294019497550272,0.335953395551433,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.322492780219385,0.677507219780615,0.905443611371445,0,,0
HG00864,0.678134420581954,0.0831982603391564,0.23866731907889,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.101424672701088,0.443736963273451,0.000613377533546824,0.454224986491914,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.363166333254944,0.636833666745056,0.905443611371445,0,,0
HG00867,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.125008080776076,0.555948217204904,0.000649818545122858,0.318393883473898,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.468511512555946,0.531488487444054,0.905443611371445,0,,0
HG00879,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.119109539289892,0.61389631436958,0.00108536136239403,0.265908784978134,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.285496672747696,0.714503327252304,0.905443611371445,0,,0
HG00881,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.108814468291977,0.545817715639746,0.000391114725639941,0.344976701342637,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.393793717008796,0.606206282991204,0.905443611371445,0,,0
HG00956,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.125008080776076,0.555948217204904,0.000649818545122858,0.318393883473898,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.468511512555946,0.531488487444054,0.905443611371445,0,,0
HG00978,0.337744384866152,0.114803870781804,0.547451744352044,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0795191322187023,0.529147566569412,0.00107164999092816,0.390261651220957,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.15551451683473,0.84448548316527,0.905443611371445,0,,0
HG00982,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.104185035577456,0.60564558335438,0.000656442462786425,0.289512938605377,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.227474032410076,0.772525967589924,0.905443611371445,0,,0
HG01028,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.132600481675633,0.528505927797431,0.00294019497550272,0.335953395551433,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.322492780219385,0.677507219780615,0.905443611371445,0,,0
HG01029,0.510331806186098,0.104216398684934,0.385451795128968,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.132600481675633,0.528505927797431,0.00294019497550272,0.335953395551433,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.322492780219385,0.677507219780615,0.905443611371445,0,,0
