SampleID,PBlueEye,PIntermediateEye,PBrownEye,Full_AUC_BlueEye,Full_AUC_IntermediateEye,Full_AUC_BrownEye,Numb_missingSNPs_Eye,Name_missingSNPs_Eye,AUC_Loss_BlueEye,AUC_Loss_IntermediateEye,AUC_Loss_BrownEye,PBlondHair,PBrownHair,PRedHair,PBlackHair,Full_AUC_BlondHair,Full_AUC_BrownHair,Full_AUC_RedHair,Full_AUC_BlackHair,Numb_missingSNPs_Hair,Name_missingSNPs_Hair,AUC_Loss_BlondHair,AUC_Loss_BrownHair,AUC_Loss_RedHair,AUC_Loss_BlackHair,PLightHair,PDarkHair,Full_AUC_HairShade,Numb_missingSNPs_HairShade,Name_missingSNPs_HairShade,AUC_Loss_HairShade,PVeryPaleSkin,PPaleSkin,PIntermediateSkin,PDarkSkin,PDarktoBlackSkin,Full_AUC_Very PaleSkin,Full_AUC_PaleSkin,Full_AUC_IntermediateSkin,Full_AUC_DarkSkin,Full_AUC_DarktoBlackSkin,Numb_missingSNPs_Skin,Name_missingSNPs_Skin,AUC_Loss_VeryPaleSkin,AUC_Loss_PaleSkin,AUC_Loss_IntermediateSkin,AUC_Loss_DarkSkin,AUC_Loss_DarktoBlackSkin
HG01668,0.94890505701397,0.0354135696201772,0.0156813733658527,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.742532937503107,0.207083176397212,0.00518294549887389,0.0452009406008069,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.956968909883102,0.0430310901168978,0.905443611371445,0,,0,0.0444862881699851,0.0854083196396686,0.831432081778832,0.0028417207494974,0.0358315896620166,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01669,0.925846707834869,0.0570714663918109,0.0170818257733202,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.335803559166038,0.570027237706959,0.00618739247571314,0.0879818106512899,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.797891999582301,0.202108000417699,0.905443611371445,0,,0,0.112795738945261,0.15979748462533,0.723244627797298,0.000913874027119584,0.00324827460499095,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01670,0.911091001897925,0.0565970336881105,0.0323119644139641,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.676227173592731,0.283773382498865,0.00356623612723746,0.0364332077811666,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.947499214050314,0.0525007859496856,0.905443611371445,0,,0,0.00489479888924481,0.0160250922777617,0.95510867478861,0.0144217445438911,0.0095496895004927,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01672,0.783516489113402,0.0882481905741486,0.12823532031245,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.405666001117954,0.449360265771247,0.00142283917785685,0.143550893932942,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.875294888963753,0.124705111036247,0.905443611371445,0,,0,0.0135716190272828,0.0305753561657633,0.562234345776493,0.0162112748742422,0.377407404156218,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01673,0.835485553802908,0.0933780168448052,0.0711364293522865,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0855665836194607,0.695952113735733,0.0119357255241495,0.206545577120657,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.372092537708021,0.627907462291979,0.905443611371445,0,,0,0.0245839166071792,0.0318523321152421,0.866550415094614,0.00754942738968439,0.0694639087932799,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01675,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.581580005399958,0.376640381075803,0.00643841812941769,0.0353411953948219,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.947662671695119,0.0523373283048812,0.905443611371445,0,,0,0.0165250448388152,0.0414789565828145,0.925178990560562,0.00386962847589837,0.0129473795419098,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01676,0.911091001897925,0.0565970336881105,0.0323119644139641,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.532623300729684,0.0845460925665012,0.376767747923894,0.00606285877992084,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.995463930430559,0.00453606956944077,0.905443611371445,0,,0,0.186913843197169,0.199911794180979,0.61317434033234,8.76775265162791e-09,1.35217597308729e-08,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01678,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.544970998328636,0.410673829377398,0.011091821612493,0.0332633506814728,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.945959015832631,0.0540409841673694,0.905443611371445,0,,0,0.0251217548450629,0.0190422239863183,0.84549578310128,0.0181868719223774,0.0921533661449615,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01679,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.701659421688143,0.172479209315809,0.0703421289785283,0.0555192400175194,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.956740334452984,0.0432596655470157,0.905443611371445,0,,0,0.0458057104058396,0.266968047097309,0.687206528393384,4.77862072470525e-09,1.97093248468624e-05,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01680,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.731534361212884,0.233906783258583,0.00303479194629315,0.0315240635822403,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.962024637240453,0.0379753627595471,0.905443611371445,0,,0,0.00736718792098193,0.0525606418604039,0.931651574802478,0.00620438820276063,0.00221620721337557,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01682,0.874179146947242,0.0591525052381932,0.0666683478145646,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0682660700599817,0.804435781363872,0.0944685623725508,0.0328295862035953,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.76380808802905,0.23619191197095,0.905443611371445,0,,0,0.120913872324182,0.0256655250707836,0.849982409622248,3.43042736032001e-06,0.00343476255542566,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01684,0.783516489113402,0.0882481905741486,0.12823532031245,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.269198177503064,0.646990183376978,0.0152549421923072,0.0685566969276509,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.855016234102352,0.144983765897648,0.905443611371445,0,,0,0.00823580977140653,0.0130635318947766,0.827586486699548,0.104623447109778,0.0464907245244907,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01685,0.649894489438725,0.121838766044833,0.228266744516442,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.329984167604965,0.484912464899824,0.00433954420277347,0.180763823292438,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.665524910339631,0.334475089660369,0.905443611371445,0,,0,0.0254827389837389,0.0178159732108594,0.816133587166685,0.0153590123449474,0.125208688293769,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01686,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.731534361212884,0.233906783258583,0.00303479194629315,0.0315240635822403,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.962024637240453,0.0379753627595471,0.905443611371445,0,,0,0.0159168226367278,0.0518952636290997,0.904580844339001,0.00821282118807253,0.0193942482070985,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01694,0.835485553802908,0.0933780168448052,0.0711364293522865,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.220732023412587,0.634141288833098,0.0499615490825381,0.0951651386717773,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.99999066900889,9.33099110971127e-06,0.905443611371445,0,,0,0.110357959390433,0.0277597064292043,0.856410692489713,6.57350031305412e-13,0.00547164168999238,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01695,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.630199769721613,0.302725663412048,0.00710862701503432,0.0599659398513045,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.918612227715,0.0813877722850004,0.905443611371445,0,,0,0.0228398124668653,0.123494139978585,0.838615695298866,0.00271114264482281,0.0123392096108605,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01697,0.925846707834869,0.0570714663918109,0.0170818257733202,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.306478907851665,0.611756126552729,0.00932506592485719,0.0724398996707492,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.847556868567075,0.152443131432925,0.905443611371445,0,,0,0.086599759770586,0.177879951932931,0.729495413787221,0.000885875533988548,0.00513899897527297,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01699,0.956360617566548,0.0354173986685561,0.00822198376489621,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.366340926878104,0.534428401100064,0.00367153806441785,0.095559133957415,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.803292851325183,0.196707148674817,0.905443611371445,0,,0,0.0591801341281336,0.038904792021215,0.892953627344712,0.00387266571615463,0.00508878078978511,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01700,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.671525744816779,0.293794999351884,0.00845756966888311,0.0262216861624537,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.971822941329464,0.0281770586705355,0.905443611371445,0,,0,0.00651949391078935,0.0491412554099918,0.937925598962538,0.00415611547714295,0.00225753623953776,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01702,0.649894489438725,0.121838766044833,0.228266744516442,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.50594488568377,0.370709842031819,0.0871495468588504,0.03619572542556,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.999998444056575,1.55594342514118e-06,0.905443611371445,0,,0,0.0316483672229479,0.0308936461895833,0.926206487727993,4.3572839477269e-12,0.0112514988551188,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01704,0.94890505701397,0.0354135696201772,0.0156813733658527,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.705643084418064,0.25448248949273,0.00202415046032837,0.0378502756288775,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.949156924494552,0.0508430755054482,0.905443611371445,0,,0,0.033097415505943,0.0266547265851799,0.860375183809495,0.00910637974101661,0.0707662943583657,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01705,0.911091001897925,0.0565970336881105,0.0323119644139641,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.647661181499209,0.306543163556536,0.00236172242853515,0.0434339325157207,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.930067437499902,0.0699325625000979,0.905443611371445,0,,0,0.0249040417972568,0.045118782271914,0.892344983080251,0.00935255384158856,0.0282796390089893,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01707,0.835485553802908,0.0933780168448052,0.0711364293522865,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.0968848347723467,0.642611977126222,0.00104360149811034,0.259459586603321,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.446309139236152,0.553690860763848,0.905443611371445,0,,0,0.0125056681600805,0.0298429336772807,0.929250475560711,0.00547750015079496,0.0229234224511326,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01708,0.874179146947242,0.0591525052381932,0.0666683478145646,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.352330701760434,0.510144843737122,0.00149787302852806,0.136026581473917,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.701007549963366,0.298992450036634,0.905443611371445,0,,0,0.0134366298047891,0.0447224850661122,0.872926710169635,0.0275945334900343,0.0413196414694294,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01709,0.649894489438725,0.121838766044833,0.228266744516442,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.47624345726651,0.352867310087109,0.0179943098316507,0.15289492281473,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.821240199558597,0.178759800441403,0.905443611371445,0,,0,0.0110709672711658,0.0156865276248911,0.973230636270987,1.12315062312648e-07,1.17565178938352e-05,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01710,0.874179146947242,0.0591525052381932,0.0666683478145646,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.352330701760434,0.510144843737122,0.00149787302852806,0.136026581473917,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.701007549963366,0.298992450036634,0.905443611371445,0,,0,0.00492252644273672,0.0187754218663525,0.814468817151068,0.0641502301356814,0.0976830044041617,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01746,0.94890505701397,0.0354135696201772,0.0156813733658527,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.671525744816779,0.293794999351884,0.00845756966888311,0.0262216861624537,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.971822941329464,0.0281770586705355,0.905443611371445,0,,0,0.021246866279968,0.0530532439711701,0.861985751676849,0.00778548933898365,0.0559286487330298,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01747,0.911091001897925,0.0565970336881105,0.0323119644139641,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.731534361212884,0.233906783258583,0.00303479194629315,0.0315240635822403,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.962024637240453,0.0379753627595471,0.905443611371445,0,,0,0.0105581936873883,0.0413950928024452,0.934155582189511,0.00817675503240477,0.00571437628825138,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01756,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.767383713181675,0.178156939688751,0.04264171956455,0.0118176275650241,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.999999640162269,3.598377308849e-07,0.905443611371445,0,,0,0.00993452700949573,0.0125094289398633,0.976627427029708,4.42138779384673e-13,0.000928617020491008,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01757,0.875504409175685,0.0898303829253316,0.0346652078989831,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.252916554669889,0.662561117024481,0.00978254514374835,0.0747397831618809,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.798422153215199,0.201577846784801,0.905443611371445,0,,0,0.0276558319408036,0.146443634008648,0.817825665864385,0.00245035444765781,0.0056245137385057,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01761,0.911091001897925,0.0565970336881105,0.0323119644139641,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.647661181499209,0.306543163556536,0.00236172242853515,0.0434339325157207,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.930067437499902,0.0699325625000979,0.905443611371445,0,,0,0.0179665611937553,0.032468207676398,0.843373147583922,0.0106654152372411,0.095526668308684,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01762,0.783516489113402,0.0882481905741486,0.12823532031245,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.261518631940795,0.481722550268212,0.193233152368543,0.0635256654224497,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.912184180206609,0.0878158197933909,0.905443611371445,0,,0,0.00211964045184903,0.0110938310414471,0.9183825351716,0.0289065252086535,0.0394974681264506,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01765,0.875504409175685,0.0898303829253316,0.0346652078989831,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.335803559166038,0.570027237706959,0.00618739247571314,0.0879818106512899,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.797891999582301,0.202108000417699,0.905443611371445,0,,0,0.180058201360602,0.0448009177071992,0.761856489108253,0.00151816790633387,0.0117662239176121,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01766,0.925846707834869,0.0570714663918109,0.0170818257733202,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.397223464985463,0.513776524297669,0.00575750045781514,0.0832425102590525,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.847131198249847,0.152868801750153,0.905443611371445,0,,0,0.0640765417495766,0.182175800209681,0.735870770610576,0.00136780324081813,0.0165090841893486,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01767,0.875504409175685,0.0898303829253316,0.0346652078989831,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.335803559166038,0.570027237706959,0.00618739247571314,0.0879818106512899,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.797891999582301,0.202108000417699,0.905443611371445,0,,0,0.0672822845487609,0.146634538009126,0.776360972746045,0.00111422051476531,0.00860798418130336,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01768,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.671525744816779,0.293794999351884,0.00845756966888311,0.0262216861624537,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.971822941329464,0.0281770586705355,0.905443611371445,0,,0,0.0128550272005284,0.11077637433014,0.87020667571603,0.00356009266526846,0.00260183008803256,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01770,0.875504409175685,0.0898303829253316,0.0346652078989831,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.30736581871442,0.588478514600606,0.00391598886848879,0.100239677816486,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.744197117313631,0.255802882686369,0.905443611371445,0,,0,0.0122654041165715,0.0708181366749104,0.912446262626464,0.00159245610729513,0.00287774047475891,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01771,0.875504409175685,0.0898303829253316,0.0346652078989831,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.366340926878104,0.534428401100064,0.00367153806441785,0.095559133957415,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.803292851325183,0.196707148674817,0.905443611371445,0,,0,0.0449171685693353,0.033935566143346,0.891125308773885,0.00193023300020642,0.0280917235132267,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01773,0.94890505701397,0.0354135696201772,0.0156813733658527,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.731534361212884,0.233906783258583,0.00303479194629315,0.0315240635822403,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.962024637240453,0.0379753627595471,0.905443611371445,0,,0,0.0735134218088784,0.039128431582567,0.729968725994099,0.0104558361794701,0.146933584434985,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01775,0.911091001897925,0.0565970336881105,0.0323119644139641,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.683037498213605,0.147667304424025,0.164446985233543,0.00484821212882744,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.996439517804507,0.00356048219549283,0.905443611371445,0,,0,0.0482708877065015,0.237617228534668,0.707991864496788,0.00582337623567279,0.000296643026369513,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01776,0.835485553802908,0.0933780168448052,0.0711364293522865,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.129935163609493,0.588514631941691,0.00469633771734709,0.276853866731468,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.379255657615288,0.620744342384712,0.905443611371445,0,,0,0.0935161060781386,0.0270543487685735,0.777460503421562,0.00674441508992677,0.0952246266417994,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01777,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.702754401944251,0.261467602141224,0.00535991054951674,0.030418085365008,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.96076913071556,0.0392308692844395,0.905443611371445,0,,0,0.0186640717524791,0.0443422903028415,0.918516114709631,0.00577373055687955,0.0127037926781693,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01779,0.925846707834869,0.0570714663918109,0.0170818257733202,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.280379611499994,0.631231836438435,0.00589876722524321,0.082489784836328,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.803812321311524,0.196187678688476,0.905443611371445,0,,0,0.0960257398985415,0.186691492366148,0.711034723419134,0.00129767869966336,0.0049503656165137,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01781,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.605938167023986,0.0486320062278827,0.340443704100968,0.00498612264716333,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,1,0,0.905443611371445,0,,0,0.0436310289147822,0.388811905814951,0.567557051574856,3.64463933757656e-19,1.36954101404556e-08,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01783,0.847810290408105,0.0876628457066565,0.0645268638852381,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.695660588778548,0.269845017360096,0.0126711726168026,0.0218232212445541,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.979080615353781,0.0209193846462188,0.905443611371445,0,,0,0.0141060502171797,0.0485903717988871,0.912009088419851,0.00550957275500087,0.0197849168090812,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01784,0.783516489113402,0.0882481905741486,0.12823532031245,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.351253299012356,0.532378017618611,0.00374021304066036,0.112628470328373,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.905267388659263,0.0947326113407369,0.905443611371445,0,,0,0.00535042180488826,0.0288329112799455,0.94709613891216,0.00966998399088697,0.00905054401211915,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01785,0.94890505701397,0.0354135696201772,0.0156813733658527,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.767340433055927,0.123805566659646,0.0979139287574181,0.0109400715270082,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.989054109774265,0.0109458902257346,0.905443611371445,0,,0,0.0187585194822437,0.114434681152105,0.86680679928844,4.35710114536031e-11,3.36404263711502e-11,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01786,0.911091001897925,0.0565970336881105,0.0323119644139641,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.705643084418064,0.25448248949273,0.00202415046032837,0.0378502756288775,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.949156924494552,0.0508430755054482,0.905443611371445,0,,0,0.00432140596959913,0.0217265842889482,0.961982634681967,0.00769829362834332,0.00427108143114275,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01789,0.925846707834869,0.0570714663918109,0.0170818257733202,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.450952295114484,0.422287428479649,0.06646337902467,0.0602968973811974,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.887767899698702,0.112232100301298,0.905443611371445,0,,0,0.141090470030875,0.274230198997334,0.584679330925685,6.66528967244322e-12,3.94408810393345e-11,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
HG01790,0.911091001897925,0.0565970336881105,0.0323119644139641,0.938973644229622,0.736088610355666,0.94607779085541,0,,0,0,0,0.671525744816779,0.293794999351884,0.00845756966888311,0.0262216861624537,0.81328159107446,0.741065453474718,0.928933015939974,0.859248131984826,0,,0,0,0,0,0.971822941329464,0.0281770586705355,0.905443611371445,0,,0,0.0430191615560835,0.0881201838579351,0.804869871968747,0.00886761152996279,0.0551231710872711,0.829988448209477,0.762796346988106,0.783304272013948,0.980616700828803,0.993473368342079,0,,0,0,0,0,0
